id,food_name,category,image_url,calories_kcal,protein_g,fat_g,carbohydrates_g,sugar_g,sodium_mg,fiber_g,source
517,nasi gurih aceh,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,245,5.5,10.5,33.0,1.8,410,1.3,hand_curated
518,timpan aceh,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,215,3.5,6.5,35.5,14.5,95,1.5,hand_curated
519,gulai pakis,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Gulai_ayam.JPG,165,5.5,10.5,12.5,2.5,380,4.0,hand_curated
520,gulai siput,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Gulai_ayam.JPG,185,12.5,11.5,6.5,1.5,520,1.5,hand_curated
521,ungkot kemamah,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,215,18.5,12.5,5.5,1.5,580,1.2,hand_curated
522,dendeng batokok,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Rendang_daging_sapi_asli_Padang.JPG,395,28.5,25.5,9.5,2.0,540,1.2,hand_curated
523,dendeng lambok,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Rendang_daging_sapi_asli_Padang.JPG,365,27.5,23.5,8.5,1.8,510,1.1,hand_curated
524,gulai banak,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Gulai_ayam.JPG,295,14.5,22.5,5.5,1.5,540,1.3,hand_curated
525,gulai cubadak,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Gulai_ayam.JPG,175,4.5,10.5,16.5,3.5,420,3.5,hand_curated
526,ikan asam padeh,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,145,17.5,5.5,7.5,2.5,580,1.5,hand_curated
527,palai bada,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,165,16.5,7.5,6.5,1.5,520,1.2,hand_curated
528,pical sikai,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,195,7.5,9.5,22.5,4.5,480,3.5,hand_curated
529,nasi minyak palembang,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,265,6.5,12.5,33.5,2.0,480,1.3,hand_curated
530,lemang,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,185,3.5,6.5,30.5,0.5,25,1.2,hand_curated
531,pindang patin,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,165,17.5,7.5,8.5,1.5,540,1.3,hand_curated
532,pindang tulang sapi,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,175,16.5,9.5,7.5,1.5,580,1.4,hand_curated
533,brengkes ikan,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,185,18.5,8.5,7.5,1.5,480,1.5,hand_curated
534,celimpungan palembang,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,215,11.5,7.5,28.5,2.5,580,1.0,hand_curated
535,burgo palembang,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,245,10.5,9.5,30.5,2.0,520,1.5,hand_curated
536,laksan palembang,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,235,11.5,8.5,30.0,2.5,540,1.2,hand_curated
537,lakso jambi,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,225,10.5,8.5,28.5,2.0,510,1.3,hand_curated
538,malbi palembang,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,285,17.5,18.5,8.5,2.5,520,1.2,hand_curated
539,kerupuk kemplang,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kerupuk_udang.JPG,425,15.5,12.5,60.5,1.5,685,1.0,hand_curated
540,gulai taboh lampung,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Gulai_ayam.JPG,195,7.5,12.5,13.5,2.5,480,3.0,hand_curated
541,seruit lampung,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,185,16.5,8.5,8.5,1.5,520,1.5,hand_curated
542,mi koba bangka,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,285,12.5,9.5,35.5,2.5,720,2.0,hand_curated
543,otak-otak belitung,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,215,14.5,10.5,14.5,2.5,580,1.0,hand_curated
544,mi belitung,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,295,11.5,10.5,36.5,2.5,720,2.0,hand_curated
545,gonggong batam,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,95,12.5,1.5,5.5,0.5,280,0.5,hand_curated
546,mi tarempa,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,315,14.5,11.5,37.5,2.5,740,2.0,hand_curated
547,tempoyak,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,175,4.5,7.5,22.5,8.5,280,3.5,hand_curated
548,gabus pucung betawi,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,175,18.5,7.5,8.5,1.5,520,1.5,hand_curated
549,sayur babanci,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,165,6.5,9.5,12.5,2.5,510,2.5,hand_curated
550,semur jengkol,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Rendang_daging_sapi_asli_Padang.JPG,195,7.5,6.5,24.5,4.5,620,8.0,hand_curated
551,bir pletok,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,75,0.3,0.2,18.5,15.5,8,0.3,hand_curated
552,nasi ulam betawi,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,235,6.5,8.5,32.5,1.8,460,1.5,hand_curated
553,laksa betawi,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,295,11.5,13.5,32.5,2.5,720,1.8,hand_curated
554,sayur asem betawi,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Gado-gado_in_Jakarta.JPG,75,2.5,1.0,14.0,4.0,410,3.5,hand_curated
555,sate bandeng banten,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Sate_Padang2.JPG,245,22.5,12.5,9.5,1.5,520,1.0,hand_curated
556,rabeg banten,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,295,18.5,19.5,8.5,2.0,540,1.5,hand_curated
557,balok menes,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,175,3.5,4.5,30.5,1.5,320,1.2,hand_curated
558,kue rangi,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,215,3.5,6.5,35.5,16.5,65,1.5,hand_curated
559,surabi,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,215,4.5,6.5,32.5,8.5,95,1.5,hand_curated
560,peuyeum bandung,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,145,1.0,0.5,33.5,12.5,8,1.2,hand_curated
561,oncom leunca,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Vigna_unguiculata_01.JPG,195,11.5,9.5,18.5,1.5,380,4.5,hand_curated
562,nasi tutug oncom tasik,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_Bakar_Ayam.JPG,240,9.5,9.8,30.5,1.8,420,2.5,hand_curated
563,docang cirebon,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,195,6.5,5.5,28.5,2.5,480,2.5,hand_curated
564,nasi lengko cirebon,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,245,9.5,8.5,32.5,2.0,520,2.5,hand_curated
565,tahu gejrot cirebon,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Pisang_goreng_fried_banana.JPG,95,5.5,4.5,9.5,4.5,620,1.5,hand_curated
566,ulukutek leunca,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Sayur_Bunga_Pepaya.JPG,165,9.5,7.5,14.5,1.5,380,4.0,hand_curated
567,seblak bandung,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,285,8.5,11.5,35.5,2.5,720,2.0,hand_curated
568,garang asem ayam,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Ayam_goreng_in_Jakarta.JPG,165,16.5,6.5,8.5,1.5,540,1.5,hand_curated
569,mangut lele,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,215,17.5,12.5,8.5,1.5,580,1.8,hand_curated
570,nasi ndoreng,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,245,8.5,7.5,35.5,2.0,480,2.5,hand_curated
571,krechek,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,185,8.5,9.5,18.5,5.5,520,2.5,hand_curated
572,brongkos,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,285,16.5,18.5,9.5,2.5,540,1.8,hand_curated
573,oseng-oseng mercon,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,295,18.5,19.5,7.5,2.0,580,1.5,hand_curated
574,nasi kucing,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,195,5.5,6.5,28.5,2.5,380,1.0,hand_curated
575,ayam goreng kalasan,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Ayam_goreng_in_Jakarta.JPG,295,26.5,18.5,5.5,1.5,480,0.8,hand_curated
576,nasi pindang kudus,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,245,12.5,9.5,28.5,2.0,580,1.5,hand_curated
577,ayam ungkep,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Ayam_goreng_in_Jakarta.JPG,245,24.5,13.5,5.5,1.0,460,0.5,hand_curated
578,opor ayam jogja,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Pecel_Pitik_Banyuwangi.jpg,275,20.5,18.5,9.5,2.5,520,1.5,hand_curated
579,sate klathak jogja,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Sate_kambing_sate_ayam.JPG,300,23.0,19.0,5.0,1.0,420,0.5,hand_curated
580,entok rica,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,285,22.5,17.5,8.5,1.5,540,1.5,hand_curated
581,ayam ingkung,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Ayam_goreng_in_Jakarta.JPG,285,24.5,16.5,7.5,1.5,480,1.0,hand_curated
582,rujak cingur surabaya,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Gado-gado_in_Jakarta.JPG,185,7.5,8.5,22.0,5.5,520,3.0,hand_curated
583,tahu campur lamongan,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Tempe_and_tahu_goreng.JPG,235,9.5,11.5,25.5,3.5,520,2.5,hand_curated
584,tahu telur surabaya,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kerak_telor.JPG,285,13.5,16.5,22.5,4.5,510,2.0,hand_curated
585,lontong balap,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,245,9.5,7.5,36.5,2.0,520,2.0,hand_curated
586,lontong kupang,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,195,8.5,5.5,30.5,2.5,580,2.0,hand_curated
587,lontong cap go meh,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,285,11.5,9.5,38.5,3.5,540,2.5,hand_curated
588,nasi pecel kediri,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_putih_in_Indonesia.JPG,215,7.5,8.5,27.5,2.5,510,3.0,hand_curated
589,rawon malang,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_Rawon_A.JPG,192,13.4,11.2,8.6,1.2,712,1.4,hand_curated
590,rujak soto banyuwangi,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Soto_ayam.JPG,195,8.5,7.5,22.5,4.5,580,3.0,hand_curated
591,sego sambel surabaya,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,215,6.5,7.5,30.5,2.5,480,1.8,hand_curated
592,ayam lodho,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Ayam_goreng_in_Jakarta.JPG,265,22.5,16.5,8.5,1.5,540,1.5,hand_curated
593,rujak buah,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Gado-gado_in_Jakarta.JPG,95,1.5,0.5,22.5,14.5,380,3.5,hand_curated
594,rujak juhi,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Gado-gado_in_Jakarta.JPG,185,9.5,5.5,24.5,5.5,480,2.5,hand_curated
595,lawar bali,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,215,11.5,12.5,14.5,2.5,480,3.5,hand_curated
596,urutan bali,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,285,14.5,19.5,10.5,2.0,580,1.5,hand_curated
597,nasi jinggo bali,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,215,8.5,7.5,28.5,2.0,420,1.5,hand_curated
598,bebek betutu,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,285,22.5,18.5,6.5,1.5,520,1.0,hand_curated
599,babi guling bali,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,345,22.5,25.5,5.5,1.5,580,0.8,hand_curated
600,sate plecing bali,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Sate_Padang2.JPG,285,21.5,16.5,9.5,2.0,540,1.0,hand_curated
601,jukut ares,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,95,4.5,5.5,9.5,2.5,320,3.0,hand_curated
602,nasi campur ayam betutu,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_Campur_Bali_Ayam_Betutu.jpg,275,10.8,11.5,32.0,2.5,580,1.8,hand_curated
603,plecing kangkung lombok,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Gado-gado_in_Jakarta.JPG,65,3.0,1.5,11.5,2.0,420,2.8,hand_curated
604,sate rembiga lombok,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Sate_Padang2.JPG,295,22.5,17.5,9.5,2.5,520,1.0,hand_curated
605,beberuk terong lombok,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Sayur_Bunga_Pepaya.JPG,75,2.5,2.5,11.5,3.5,380,3.0,hand_curated
606,nasi balap puyung lombok,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,255,11.5,9.5,32.5,2.5,520,2.0,hand_curated
607,ayam rarit,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Ayam_goreng_in_Jakarta.JPG,245,22.5,13.5,7.5,1.5,510,1.0,hand_curated
608,jagung bose ntt,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Sayur_Bunga_Pepaya.JPG,145,4.5,2.5,26.5,2.5,95,3.5,hand_curated
609,se'i daging sapi,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Rendang_daging_sapi_asli_Padang.JPG,285,24.5,16.5,5.5,1.0,580,0.5,hand_curated
610,se'i babi,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,295,24.5,18.5,4.5,1.0,580,0.5,hand_curated
611,manggulu sumba,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,285,4.5,7.5,50.5,22.5,35,2.5,hand_curated
612,catemak jagung,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Sayur_Bunga_Pepaya.JPG,125,5.5,3.5,18.5,2.0,285,3.0,hand_curated
613,jagung titi flores,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Sayur_Bunga_Pepaya.JPG,235,6.5,4.5,42.5,3.0,45,4.5,hand_curated
614,rumpu rampe,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,95,4.5,4.5,11.5,2.5,320,3.0,hand_curated
615,ketupat kandangan,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Ketupat_sayur.JPG,245,12.5,8.5,30.5,2.5,580,1.5,hand_curated
616,juhu singkah,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,145,4.5,6.5,18.5,2.5,380,4.0,hand_curated
617,ayam panggang banjar,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Ayam_goreng_in_Jakarta.JPG,265,26.5,14.5,6.5,1.5,510,0.8,hand_curated
618,patin baubar,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,195,17.5,11.5,5.5,1.5,510,1.0,hand_curated
619,iwak pakasam,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,245,24.5,12.5,4.5,1.5,1850,1.0,hand_curated
620,pais badar,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,165,16.5,7.5,8.5,1.5,480,1.5,hand_curated
621,mandai,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,165,4.5,6.5,24.5,8.5,280,4.5,hand_curated
622,nasi kuning banjar,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_putih_in_Indonesia.JPG,235,5.5,9.5,32.5,2.0,410,1.2,hand_curated
623,amparan tatak,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,215,3.5,6.5,36.5,16.5,65,1.5,hand_curated
624,bingka barandam,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,245,4.5,8.5,38.5,18.5,95,1.0,hand_curated
625,konro makassar,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,285,18.5,18.5,8.5,2.0,580,1.5,hand_curated
626,sop konro bakar,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,245,16.5,14.5,8.5,1.8,540,1.5,hand_curated
627,pisang epe,makanan-jadi,"https://commons.wikimedia.org/wiki/Special:FilePath/Buah_Segar_(Durian,_Pisang,_Mangga).jpg",195,1.5,3.5,42.5,18.5,95,2.5,hand_curated
628,pallubasa makassar,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,265,16.5,16.5,9.5,2.0,580,1.4,hand_curated
629,jalangkote,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,285,8.5,14.5,30.5,3.5,520,2.0,hand_curated
630,es palu butung,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Es_buah_dengan_buah_naga.jpg,195,2.5,4.5,36.5,22.5,65,2.0,hand_curated
631,paniki manado,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,285,22.5,18.5,7.5,1.5,540,1.5,hand_curated
632,kapurung,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,165,6.5,4.5,22.5,2.5,380,2.5,hand_curated
633,dange,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,215,4.5,6.5,35.5,14.5,85,2.5,hand_curated
634,mie titi makassar,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Mie_Ayam_Bakso_Ceker.JPG,325,13.5,12.5,38.5,2.5,720,2.0,hand_curated
635,bagea,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,285,4.5,8.5,48.5,18.5,65,1.5,hand_curated
636,ayam isi buluh,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Ayam_goreng_in_Jakarta.JPG,245,22.5,13.5,7.5,1.5,510,1.5,hand_curated
637,ikan kuah asam manado,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,145,17.5,5.5,7.5,2.0,540,1.5,hand_curated
638,klappertaart manado,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,295,5.5,14.5,35.5,18.5,145,1.5,hand_curated
639,brenebon manado,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,195,12.5,7.5,22.5,2.5,480,5.5,hand_curated
640,papeda sagu,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Sambal_goreng_kentang.JPG,215,0.5,0.2,53.5,0.5,8,1.5,hand_curated
641,ikan kuah pala maluku,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,165,17.5,6.5,7.5,1.5,520,1.5,hand_curated
642,kohu-kohu,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,165,7.5,6.5,18.5,4.5,380,3.5,hand_curated
643,nasi lapola,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,235,5.5,6.5,38.5,1.5,380,1.8,hand_curated
644,bubur sagu maluku,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Keripik_tempe.jpg,245,1.0,1.5,55.5,12.5,65,0.8,hand_curated
645,kue lontar papua,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,295,5.5,12.5,38.5,18.5,145,1.0,hand_curated
646,ikan bakar manokwari,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Ikan_dengan_Sambal_Gami.JPG,195,24.5,9.5,4.5,0.5,480,0.5,hand_curated
647,udang selingkuh papua,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Udang_Sambal_Petai.jpg,145,22.5,4.5,4.5,1.0,480,0.5,hand_curated
648,aunu senebre,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,195,8.5,7.5,22.5,2.5,380,2.5,hand_curated
649,ulat sagu,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Sambal_goreng_kentang.JPG,195,16.5,12.5,6.5,0.5,25,1.5,hand_curated
650,nagasari,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,195,2.5,4.5,36.5,14.5,85,1.5,hand_curated
651,kue putu mayang,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_putu_klepon_keliling.JPG,175,2.5,5.5,30.5,12.5,65,1.0,hand_curated
652,kue talam ubi,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,215,3.5,6.5,35.5,16.5,85,1.0,hand_curated
653,kue mangkok,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,195,2.5,4.5,35.5,18.5,75,1.0,hand_curated
654,kue ku,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,235,4.5,5.5,40.5,18.5,65,1.5,hand_curated
655,kue apem,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,195,3.5,4.5,35.5,16.5,75,1.0,hand_curated
656,kue cubit,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,245,4.5,7.5,38.5,18.5,145,1.0,hand_curated
657,kue pukis,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,285,5.5,9.5,42.5,18.5,165,1.0,hand_curated
658,kue gemblong,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,285,4.5,7.5,48.5,22.5,95,2.0,hand_curated
659,kue carabikang,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,215,3.5,5.5,38.5,18.5,95,1.0,hand_curated
660,kue lapis betawi,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,285,4.5,9.5,45.5,22.5,95,1.0,hand_curated
661,kue bugis,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,215,3.5,6.5,36.5,16.5,75,1.5,hand_curated
662,kue pisang lapis,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,245,3.5,6.5,42.5,18.5,85,2.0,hand_curated
663,wajik ketan,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,285,3.5,5.5,55.5,28.5,65,1.5,hand_curated
664,jenang,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,245,2.5,4.5,48.5,22.5,75,1.0,hand_curated
665,dodol garut,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Sambal_goreng_kentang.JPG,295,2.5,5.5,55.5,30.5,65,1.0,hand_curated
666,kue keranjang,makanan-jadi,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,285,2.5,3.5,60.5,35.5,25,0.8,hand_curated
