id,food_name,category,serving_size_g,calories_kcal,protein_g,fat_g,carbohydrates_g,sugar_g,sodium_mg,fiber_g,image,source
526,gulai cubadak,makanan-jadi,,175,4.5,10.5,16.5,3.5,420,3.5,https://commons.wikimedia.org/wiki/Special:FilePath/Gulai_ayam.JPG,generated_v6
527,ikan asam padeh,makanan-jadi,,145,17.5,5.5,7.5,2.5,580,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
528,palai bada,makanan-jadi,,165,16.5,7.5,6.5,1.5,520,1.2,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
529,pical sikai,makanan-jadi,,195,7.5,9.5,22.5,4.5,480,3.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
530,nasi minyak palembang,makanan-jadi,,265,6.5,12.5,33.5,2.0,480,1.3,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
531,lemang,makanan-jadi,,185,3.5,6.5,30.5,0.5,25,1.2,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
532,pindang patin,makanan-jadi,,165,17.5,7.5,8.5,1.5,540,1.3,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
533,pindang tulang sapi,makanan-jadi,,175,16.5,9.5,7.5,1.5,580,1.4,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
534,brengkes ikan,makanan-jadi,,185,18.5,8.5,7.5,1.5,480,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
535,celimpungan palembang,makanan-jadi,,215,11.5,7.5,28.5,2.5,580,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
536,burgo palembang,makanan-jadi,,245,10.5,9.5,30.5,2.0,520,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
537,laksan palembang,makanan-jadi,,235,11.5,8.5,30.0,2.5,540,1.2,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
538,lakso jambi,makanan-jadi,,225,10.5,8.5,28.5,2.0,510,1.3,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
539,malbi palembang,makanan-jadi,,285,17.5,18.5,8.5,2.5,520,1.2,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
540,kerupuk kemplang,makanan-jadi,,425,15.5,12.5,60.5,1.5,685,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Kerupuk_udang.JPG,generated_v6
541,gulai taboh lampung,makanan-jadi,,195,7.5,12.5,13.5,2.5,480,3.0,https://commons.wikimedia.org/wiki/Special:FilePath/Gulai_ayam.JPG,generated_v6
542,seruit lampung,makanan-jadi,,185,16.5,8.5,8.5,1.5,520,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
543,mi koba bangka,makanan-jadi,,285,12.5,9.5,35.5,2.5,720,2.0,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
544,otak-otak belitung,makanan-jadi,,215,14.5,10.5,14.5,2.5,580,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
545,mi belitung,makanan-jadi,,295,11.5,10.5,36.5,2.5,720,2.0,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
546,gonggong batam,makanan-jadi,,95,12.5,1.5,5.5,0.5,280,0.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
547,mi tarempa,makanan-jadi,,315,14.5,11.5,37.5,2.5,740,2.0,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
548,tempoyak,makanan-jadi,,175,4.5,7.5,22.5,8.5,280,3.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
549,gabus pucung betawi,makanan-jadi,,175,18.5,7.5,8.5,1.5,520,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
550,sayur babanci,makanan-jadi,,165,6.5,9.5,12.5,2.5,510,2.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
551,semur jengkol,makanan-jadi,,195,7.5,6.5,24.5,4.5,620,8.0,https://commons.wikimedia.org/wiki/Special:FilePath/Rendang_daging_sapi_asli_Padang.JPG,generated_v6
552,bir pletok,makanan-jadi,,75,0.3,0.2,18.5,15.5,8,0.3,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
553,nasi ulam betawi,makanan-jadi,,235,6.5,8.5,32.5,1.8,460,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
554,laksa betawi,makanan-jadi,,295,11.5,13.5,32.5,2.5,720,1.8,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
555,sayur asem betawi,makanan-jadi,,75,2.5,1.0,14.0,4.0,410,3.5,https://commons.wikimedia.org/wiki/Special:FilePath/Gado-gado_in_Jakarta.JPG,generated_v6
556,sate bandeng banten,makanan-jadi,,245,22.5,12.5,9.5,1.5,520,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Sate_Padang2.JPG,generated_v6
557,rabeg banten,makanan-jadi,,295,18.5,19.5,8.5,2.0,540,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
558,balok menes,makanan-jadi,,175,3.5,4.5,30.5,1.5,320,1.2,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
559,kue rangi,makanan-jadi,,215,3.5,6.5,35.5,16.5,65,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
560,surabi,makanan-jadi,,215,4.5,6.5,32.5,8.5,95,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
561,peuyeum bandung,makanan-jadi,,145,1.0,0.5,33.5,12.5,8,1.2,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
562,oncom leunca,makanan-jadi,,195,11.5,9.5,18.5,1.5,380,4.5,https://commons.wikimedia.org/wiki/Special:FilePath/Vigna_unguiculata_01.JPG,generated_v6
563,nasi tutug oncom tasik,makanan-jadi,,240,9.5,9.8,30.5,1.8,420,2.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_Bakar_Ayam.JPG,generated_v6
564,empal gentong cirebon,makanan-jadi,,315,18.5,20.5,10.5,2.5,580,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Rendang_daging_sapi_asli_Padang.JPG,generated_v6
565,docang cirebon,makanan-jadi,,195,6.5,5.5,28.5,2.5,480,2.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
566,nasi lengko cirebon,makanan-jadi,,245,9.5,8.5,32.5,2.0,520,2.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
567,tahu gejrot cirebon,makanan-jadi,,95,5.5,4.5,9.5,4.5,620,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Pisang_goreng_fried_banana.JPG,generated_v6
568,ulukutek leunca,makanan-jadi,,165,9.5,7.5,14.5,1.5,380,4.0,https://commons.wikimedia.org/wiki/Special:FilePath/Sayur_Bunga_Pepaya.JPG,generated_v6
569,seblak bandung,makanan-jadi,,285,8.5,11.5,35.5,2.5,720,2.0,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
570,garang asem ayam,makanan-jadi,,165,16.5,6.5,8.5,1.5,540,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Ayam_goreng_in_Jakarta.JPG,generated_v6
571,mangut lele,makanan-jadi,,215,17.5,12.5,8.5,1.5,580,1.8,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
572,nasi ndoreng,makanan-jadi,,245,8.5,7.5,35.5,2.0,480,2.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
573,krechek,makanan-jadi,,185,8.5,9.5,18.5,5.5,520,2.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
574,brongkos,makanan-jadi,,285,16.5,18.5,9.5,2.5,540,1.8,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
575,oseng-oseng mercon,makanan-jadi,,295,18.5,19.5,7.5,2.0,580,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
576,nasi kucing,makanan-jadi,,195,5.5,6.5,28.5,2.5,380,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
577,ayam goreng kalasan,makanan-jadi,,295,26.5,18.5,5.5,1.5,480,0.8,https://commons.wikimedia.org/wiki/Special:FilePath/Ayam_goreng_in_Jakarta.JPG,generated_v6
578,nasi pindang kudus,makanan-jadi,,245,12.5,9.5,28.5,2.0,580,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
579,lumpia semarang,makanan-jadi,,245,9.5,8.5,32.5,3.5,520,2.2,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
580,ayam ungkep,makanan-jadi,,245,24.5,13.5,5.5,1.0,460,0.5,https://commons.wikimedia.org/wiki/Special:FilePath/Ayam_goreng_in_Jakarta.JPG,generated_v6
581,opor ayam jogja,makanan-jadi,,275,20.5,18.5,9.5,2.5,520,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Pecel_Pitik_Banyuwangi.jpg,generated_v6
582,sate klathak jogja,makanan-jadi,,300,23.0,19.0,5.0,1.0,420,0.5,https://commons.wikimedia.org/wiki/Special:FilePath/Sate_kambing_sate_ayam.JPG,generated_v6
583,entok rica,makanan-jadi,,285,22.5,17.5,8.5,1.5,540,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
584,ayam ingkung,makanan-jadi,,285,24.5,16.5,7.5,1.5,480,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Ayam_goreng_in_Jakarta.JPG,generated_v6
585,rujak cingur surabaya,makanan-jadi,,185,7.5,8.5,22.0,5.5,520,3.0,https://commons.wikimedia.org/wiki/Special:FilePath/Gado-gado_in_Jakarta.JPG,generated_v6
586,tahu campur lamongan,makanan-jadi,,235,9.5,11.5,25.5,3.5,520,2.5,https://commons.wikimedia.org/wiki/Special:FilePath/Tempe_and_tahu_goreng.JPG,generated_v6
587,tahu telur surabaya,makanan-jadi,,285,13.5,16.5,22.5,4.5,510,2.0,https://commons.wikimedia.org/wiki/Special:FilePath/Kerak_telor.JPG,generated_v6
588,lontong balap,makanan-jadi,,245,9.5,7.5,36.5,2.0,520,2.0,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
589,lontong kupang,makanan-jadi,,195,8.5,5.5,30.5,2.5,580,2.0,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
590,lontong cap go meh,makanan-jadi,,285,11.5,9.5,38.5,3.5,540,2.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
591,nasi pecel madiun,makanan-jadi,,195,6.5,8.2,25.0,2.5,480,2.8,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_putih_in_Indonesia.JPG,generated_v6
592,nasi pecel kediri,makanan-jadi,,215,7.5,8.5,27.5,2.5,510,3.0,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_putih_in_Indonesia.JPG,generated_v6
593,rawon malang,makanan-jadi,,192,13.4,11.2,8.6,1.2,712,1.4,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_Rawon_A.JPG,generated_v6
594,rujak soto banyuwangi,makanan-jadi,,195,8.5,7.5,22.5,4.5,580,3.0,https://commons.wikimedia.org/wiki/Special:FilePath/Soto_ayam.JPG,generated_v6
595,sego sambel surabaya,makanan-jadi,,215,6.5,7.5,30.5,2.5,480,1.8,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
596,ayam lodho,makanan-jadi,,265,22.5,16.5,8.5,1.5,540,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Ayam_goreng_in_Jakarta.JPG,generated_v6
597,nasi krawu gresik,makanan-jadi,,310,14.2,12.5,35.0,2.5,620,1.8,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_Kebuli_Jakarta.JPG,generated_v6
598,rujak buah,makanan-jadi,,95,1.5,0.5,22.5,14.5,380,3.5,https://commons.wikimedia.org/wiki/Special:FilePath/Gado-gado_in_Jakarta.JPG,generated_v6
599,rujak juhi,makanan-jadi,,185,9.5,5.5,24.5,5.5,480,2.5,https://commons.wikimedia.org/wiki/Special:FilePath/Gado-gado_in_Jakarta.JPG,generated_v6
600,lawar bali,makanan-jadi,,215,11.5,12.5,14.5,2.5,480,3.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
601,urutan bali,makanan-jadi,,285,14.5,19.5,10.5,2.0,580,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
602,nasi jinggo bali,makanan-jadi,,215,8.5,7.5,28.5,2.0,420,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
603,bebek betutu,makanan-jadi,,285,22.5,18.5,6.5,1.5,520,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
604,babi guling bali,makanan-jadi,,345,22.5,25.5,5.5,1.5,580,0.8,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
605,sate plecing bali,makanan-jadi,,285,21.5,16.5,9.5,2.0,540,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Sate_Padang2.JPG,generated_v6
606,jukut ares,makanan-jadi,,95,4.5,5.5,9.5,2.5,320,3.0,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
607,nasi campur ayam betutu,makanan-jadi,,275,10.8,11.5,32.0,2.5,580,1.8,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_Campur_Bali_Ayam_Betutu.jpg,generated_v6
608,ayam taliwang lombok,makanan-jadi,,265,24.5,16.5,5.5,1.5,540,1.2,https://commons.wikimedia.org/wiki/Special:FilePath/Pecel_Pitik_Banyuwangi.jpg,generated_v6
609,plecing kangkung lombok,makanan-jadi,,65,3.0,1.5,11.5,2.0,420,2.8,https://commons.wikimedia.org/wiki/Special:FilePath/Gado-gado_in_Jakarta.JPG,generated_v6
610,sate rembiga lombok,makanan-jadi,,295,22.5,17.5,9.5,2.5,520,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Sate_Padang2.JPG,generated_v6
611,beberuk terong lombok,makanan-jadi,,75,2.5,2.5,11.5,3.5,380,3.0,https://commons.wikimedia.org/wiki/Special:FilePath/Sayur_Bunga_Pepaya.JPG,generated_v6
612,nasi balap puyung lombok,makanan-jadi,,255,11.5,9.5,32.5,2.5,520,2.0,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
613,ayam rarit,makanan-jadi,,245,22.5,13.5,7.5,1.5,510,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Ayam_goreng_in_Jakarta.JPG,generated_v6
614,jagung bose ntt,makanan-jadi,,145,4.5,2.5,26.5,2.5,95,3.5,https://commons.wikimedia.org/wiki/Special:FilePath/Sayur_Bunga_Pepaya.JPG,generated_v6
615,se'i daging sapi,makanan-jadi,,285,24.5,16.5,5.5,1.0,580,0.5,https://commons.wikimedia.org/wiki/Special:FilePath/Rendang_daging_sapi_asli_Padang.JPG,generated_v6
616,se'i babi,makanan-jadi,,295,24.5,18.5,4.5,1.0,580,0.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
617,manggulu sumba,makanan-jadi,,285,4.5,7.5,50.5,22.5,35,2.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
618,catemak jagung,makanan-jadi,,125,5.5,3.5,18.5,2.0,285,3.0,https://commons.wikimedia.org/wiki/Special:FilePath/Sayur_Bunga_Pepaya.JPG,generated_v6
619,jagung titi flores,makanan-jadi,,235,6.5,4.5,42.5,3.0,45,4.5,https://commons.wikimedia.org/wiki/Special:FilePath/Sayur_Bunga_Pepaya.JPG,generated_v6
620,rumpu rampe,makanan-jadi,,95,4.5,4.5,11.5,2.5,320,3.0,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
621,soto banjar,makanan-jadi,,148,9.8,7.5,9.0,1.0,580,0.8,https://commons.wikimedia.org/wiki/Special:FilePath/Soto_ayam.JPG,generated_v6
622,ketupat kandangan,makanan-jadi,,245,12.5,8.5,30.5,2.5,580,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Ketupat_sayur.JPG,generated_v6
623,juhu singkah,makanan-jadi,,145,4.5,6.5,18.5,2.5,380,4.0,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
624,ayam panggang banjar,makanan-jadi,,265,26.5,14.5,6.5,1.5,510,0.8,https://commons.wikimedia.org/wiki/Special:FilePath/Ayam_goreng_in_Jakarta.JPG,generated_v6
625,patin baubar,makanan-jadi,,195,17.5,11.5,5.5,1.5,510,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
626,iwak pakasam,makanan-jadi,,245,24.5,12.5,4.5,1.5,1850,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
627,pais badar,makanan-jadi,,165,16.5,7.5,8.5,1.5,480,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
628,mandai,makanan-jadi,,165,4.5,6.5,24.5,8.5,280,4.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
629,nasi kuning banjar,makanan-jadi,,235,5.5,9.5,32.5,2.0,410,1.2,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_putih_in_Indonesia.JPG,generated_v6
630,amparan tatak,makanan-jadi,,215,3.5,6.5,36.5,16.5,65,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
631,bingka barandam,makanan-jadi,,245,4.5,8.5,38.5,18.5,95,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
632,coto makassar,makanan-jadi,,255,14.0,17.5,7.5,1.5,700,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Soto_Betawi_Jakarta_Street_Side_Food.JPG,generated_v6
633,konro makassar,makanan-jadi,,285,18.5,18.5,8.5,2.0,580,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
634,sop konro bakar,makanan-jadi,,245,16.5,14.5,8.5,1.8,540,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
635,pisang epe,makanan-jadi,,195,1.5,3.5,42.5,18.5,95,2.5,"https://commons.wikimedia.org/wiki/Special:FilePath/Buah_Segar_(Durian,_Pisang,_Mangga).jpg",generated_v6
636,pallubasa makassar,makanan-jadi,,265,16.5,16.5,9.5,2.0,580,1.4,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
637,jalangkote,makanan-jadi,,285,8.5,14.5,30.5,3.5,520,2.0,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
638,es palu butung,makanan-jadi,,195,2.5,4.5,36.5,22.5,65,2.0,https://commons.wikimedia.org/wiki/Special:FilePath/Es_buah_dengan_buah_naga.jpg,generated_v6
639,paniki manado,makanan-jadi,,285,22.5,18.5,7.5,1.5,540,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
640,kapurung,makanan-jadi,,165,6.5,4.5,22.5,2.5,380,2.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
641,dange,makanan-jadi,,215,4.5,6.5,35.5,14.5,85,2.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
642,mie titi makassar,makanan-jadi,,325,13.5,12.5,38.5,2.5,720,2.0,https://commons.wikimedia.org/wiki/Special:FilePath/Mie_Ayam_Bakso_Ceker.JPG,generated_v6
643,bagea,makanan-jadi,,285,4.5,8.5,48.5,18.5,65,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
644,bubur manado tinutuan,makanan-jadi,,165,6.5,3.5,28.5,1.5,380,3.0,https://commons.wikimedia.org/wiki/Special:FilePath/Bubur_ayam_chicken_porridge.JPG,generated_v6
645,ayam isi buluh,makanan-jadi,,245,22.5,13.5,7.5,1.5,510,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Ayam_goreng_in_Jakarta.JPG,generated_v6
646,ikan kuah asam manado,makanan-jadi,,145,17.5,5.5,7.5,2.0,540,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
647,klappertaart manado,makanan-jadi,,295,5.5,14.5,35.5,18.5,145,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
648,brenebon manado,makanan-jadi,,195,12.5,7.5,22.5,2.5,480,5.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
649,papeda sagu,makanan-jadi,,215,0.5,0.2,53.5,0.5,8,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Sambal_goreng_kentang.JPG,generated_v6
650,ikan kuah pala maluku,makanan-jadi,,165,17.5,6.5,7.5,1.5,520,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Goreng_ikan_teri.JPG,generated_v6
651,kohu-kohu,makanan-jadi,,165,7.5,6.5,18.5,4.5,380,3.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
652,nasi lapola,makanan-jadi,,235,5.5,6.5,38.5,1.5,380,1.8,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
653,bubur sagu maluku,makanan-jadi,,245,1.0,1.5,55.5,12.5,65,0.8,https://commons.wikimedia.org/wiki/Special:FilePath/Keripik_tempe.jpg,generated_v6
654,kue lontar papua,makanan-jadi,,295,5.5,12.5,38.5,18.5,145,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
655,ikan bakar manokwari,makanan-jadi,,195,24.5,9.5,4.5,0.5,480,0.5,https://commons.wikimedia.org/wiki/Special:FilePath/Ikan_dengan_Sambal_Gami.JPG,generated_v6
656,udang selingkuh papua,makanan-jadi,,145,22.5,4.5,4.5,1.0,480,0.5,https://commons.wikimedia.org/wiki/Special:FilePath/Udang_Sambal_Petai.jpg,generated_v6
657,aunu senebre,makanan-jadi,,195,8.5,7.5,22.5,2.5,380,2.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
658,ulat sagu,makanan-jadi,,195,16.5,12.5,6.5,0.5,25,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Sambal_goreng_kentang.JPG,generated_v6
659,nagasari,makanan-jadi,,195,2.5,4.5,36.5,14.5,85,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
660,kue putu mayang,makanan-jadi,,175,2.5,5.5,30.5,12.5,65,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_putu_klepon_keliling.JPG,generated_v6
661,kue talam ubi,makanan-jadi,,215,3.5,6.5,35.5,16.5,85,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
662,kue mangkok,makanan-jadi,,195,2.5,4.5,35.5,18.5,75,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
663,kue ku,makanan-jadi,,235,4.5,5.5,40.5,18.5,65,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
664,kue apem,makanan-jadi,,195,3.5,4.5,35.5,16.5,75,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
665,kue cubit,makanan-jadi,,245,4.5,7.5,38.5,18.5,145,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
666,kue pukis,makanan-jadi,,285,5.5,9.5,42.5,18.5,165,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
667,kue gemblong,makanan-jadi,,285,4.5,7.5,48.5,22.5,95,2.0,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
668,kue carabikang,makanan-jadi,,215,3.5,5.5,38.5,18.5,95,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
669,kue lapis betawi,makanan-jadi,,285,4.5,9.5,45.5,22.5,95,1.0,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
670,kue bugis,makanan-jadi,,215,3.5,6.5,36.5,16.5,75,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
671,kue pisang lapis,makanan-jadi,,245,3.5,6.5,42.5,18.5,85,2.0,https://commons.wikimedia.org/wiki/Special:FilePath/Kue_dadar_gulung.JPG,generated_v6
672,wajik ketan,makanan-jadi,,285,3.5,5.5,55.5,28.5,65,1.5,https://commons.wikimedia.org/wiki/Special:FilePath/Nasi_goreng_istimewa.JPG,generated_v6
